residual,mTCI,time,HydroGp,Transect,Species,standResid
0.028798629165922462,0.665,1.5,Group 2,16,RRG,0.3477271807395452
0.04244818375485909,0.24,-1.5,Group 2,16,RRG,0.22419260286091278
-0.2237683344414531,0.12,-0.5,Group 2,16,RRG,-1.181845744590613
0.03879862916592247,0.675,1.5,Group 2,16,RRG,0.46847153240160716
-0.0775518162451409,0.12,-1.5,Group 2,16,RRG,-0.4095945221354518
-0.10376833444145311,0.24,-0.5,Group 2,16,RRG,-0.5480586195942484
-0.006201370834077569,0.63,1.5,Group 2,16,RRG,-0.07487805007767157
0.04244818375485909,0.24,-1.5,Group 2,16,RRG,0.22419260286091278
0.14223166555854688,0.486,-0.5,Group 2,16,RRG,0.7512049866482989
0.12379862916592244,0.76,1.5,Group 2,16,RRG,1.4947985215291324
0.2884481837548591,0.486,-1.5,Group 2,16,RRG,1.5234562091034602
-0.043768334441453116,0.3,-0.5,Group 2,16,RRG,-0.23116505709606613
0.028798629165922462,0.665,1.5,Group 2,16,RRG,0.3477271807395452
0.10244818375485909,0.3,-1.5,Group 2,16,RRG,0.541086165359095
0.22323166555854684,0.567,-0.5,Group 2,16,RRG,1.179011296020845
0.12379862916592244,0.76,1.5,Group 2,16,RRG,1.4947985215291324
0.36944818375485905,0.567,-1.5,Group 2,16,RRG,1.951262518476006
-0.10376833444145311,0.24,-0.5,Group 2,16,RRG,-0.5480586195942484
0.07629862916592245,0.7125,1.5,Group 2,16,RRG,0.9212628511343388
0.04244818375485909,0.24,-1.5,Group 2,16,RRG,0.22419260286091278
-0.2837683344414531,0.06,-0.5,Group 2,16,RRG,-1.4987393070887953
0.0837986291659224,0.72,1.5,Group 2,16,RRG,1.0118211148808847
-0.1375518162451409,0.06,-1.5,Group 2,16,RRG,-0.7264880846336341
-0.3287683344414531,0.015,-0.5,Group 2,16,RRG,-1.7364094789624318
-0.08370137083407758,0.5525,1.5,Group 2,16,RRG,-1.010646775458651
-0.18255181624514089,0.015,-1.5,Group 2,16,RRG,-0.9641582565072707
-0.31376833444145313,0.03,-0.5,Group 2,16,RRG,-1.6571860883378866
0.028798629165922462,0.665,1.5,Group 2,16,RRG,0.3477271807395452
-0.1675518162451409,0.03,-1.5,Group 2,16,RRG,-0.8849348658827252
0.2562316655585469,0.6,-0.5,Group 2,16,RRG,1.3533027553948453
0.03879862916592247,0.675,1.5,Group 2,16,RRG,0.46847153240160716
0.4024481837548591,0.6,-1.5,Group 2,16,RRG,2.1255539778500063
0.006231665558546873,0.35,-0.5,Group 2,16,RRG,0.03291291165241906
0.03879862916592247,0.675,1.5,Group 2,16,RRG,0.46847153240160716
0.15244818375485908,0.35,-1.5,Group 2,16,RRG,0.8051641341075803
-0.2837683344414531,0.06,-0.5,Group 2,16,RRG,-1.4987393070887953
-0.1612013708340776,0.475,1.5,Group 2,16,RRG,-1.9464155008396304
-0.1375518162451409,0.06,-1.5,Group 2,16,RRG,-0.7264880846336341
0.006231665558546873,0.35,-0.5,Group 2,16,RRG,0.03291291165241906
0.028798629165922462,0.665,1.5,Group 2,16,RRG,0.3477271807395452
0.15244818375485908,0.35,-1.5,Group 2,16,RRG,0.8051641341075803
-0.1937683344414531,0.15,-0.5,Group 2,16,RRG,-1.023398963341522
0.07629862916592245,0.7125,1.5,Group 2,16,RRG,0.9212628511343388
-0.047551816245140904,0.15,-1.5,Group 2,16,RRG,-0.25114774088636066
-0.2837683344414531,0.06,-0.5,Group 2,16,RRG,-1.4987393070887953
0.028798629165922462,0.665,1.5,Group 2,16,RRG,0.3477271807395452
-0.1375518162451409,0.06,-1.5,Group 2,16,RRG,-0.7264880846336341
-0.1487683344414531,0.195,-0.5,Group 2,16,RRG,-0.7857287914678851
0.07629862916592245,0.7125,1.5,Group 2,16,RRG,0.9212628511343388
-0.002551816245140892,0.195,-1.5,Group 2,16,RRG,-0.013477569012723869
0.043798629165922476,0.68,1.5,Group 2,16,RRG,0.5288437082326382
-0.2137683344414531,0.13,-0.5,Group 2,16,RRG,-1.129030150840916
-0.0675518162451409,0.13,-1.5,Group 2,16,RRG,-0.3567789283857547
-0.1487683344414531,0.195,-0.5,Group 2,16,RRG,-0.7857287914678851
0.028798629165922462,0.665,1.5,Group 2,16,RRG,0.3477271807395452
-0.002551816245140892,0.195,-1.5,Group 2,16,RRG,-0.013477569012723869
-0.0237683344414531,0.32,-0.5,Group 2,16,RRG,-0.12553386959667193
0.0012986291659223825,0.6375,1.5,Group 2,16,RRG,0.015680213668874222
0.12244818375485911,0.32,-1.5,Group 2,16,RRG,0.6467173528584892
-0.3387683344414531,0.005,-0.5,Group 2,16,RRG,-1.789225072712129
-0.2237013708340776,0.4125,1.5,Group 2,16,RRG,-2.701067698727517
-0.1925518162451409,0.005,-1.5,Group 2,16,RRG,-1.0169738502569678
0.0387316655585469,0.3825,-0.5,Group 2,16,RRG,0.20456359133893462
-0.09620137083407754,0.54,1.5,Group 2,16,RRG,-1.1615772150362278
0.1849481837548591,0.3825,-1.5,Group 2,16,RRG,0.9768148137940958
-0.006268334441453083,0.3375,-0.5,Group 2,16,RRG,-0.033106580534702015
0.17129862916592242,0.8075,1.5,Group 2,16,RRG,2.0683341919239258
0.13994818375485912,0.3375,-1.5,Group 2,16,RRG,0.7391446419204591
-0.2437683344414531,0.1,-0.5,Group 2,16,RRG,-1.287476932090007
-0.07620137083407752,0.56,1.5,Group 2,16,RRG,-0.9200885117121038
-0.0975518162451409,0.1,-1.5,Group 2,16,RRG,-0.5152257096348458
0.011746543588084912,0.61,-0.5,Group 5,17,RRG,0.07644805491984653
0.009978186696020241,0.7125,1.5,Group 5,17,RRG,0.11945175551581105
0.06388072203411721,0.61,-1.5,Group 5,17,RRG,0.4157441642099104
0.2273807220341172,0.7735,-1.5,Group 5,17,RRG,1.4798237281825424
0.1752465435880849,0.7735,-0.5,Group 5,17,RRG,1.1405276188924782
0.05747818669602023,0.76,1.5,Group 5,17,RRG,0.688087977692738
0.10174654358808488,0.7,-0.5,Group 5,17,RRG,0.6621799249965244
-0.07252181330397978,0.63,1.5,Group 5,17,RRG,-0.8681795777388521
0.15388072203411718,0.7,-1.5,Group 5,17,RRG,1.0014760342865885
0.1909807220341172,0.7371,-1.5,Group 5,17,RRG,1.242927727395975
0.1388465435880849,0.7371,-0.5,Group 5,17,RRG,0.90363161810591075
0.04747818669602022,0.75,1.5,Group 5,17,RRG,0.5683750888133848
-0.11911927796588279,0.427,-1.5,Group 5,17,RRG,-0.7752439716126686
-0.17125345641191508,0.427,-0.5,Group 5,17,RRG,-1.1145400809027322
0.06247818669602023,0.765,1.5,Group 5,17,RRG,0.7479444221324146
-0.056119277965882786,0.49,-1.5,Group 5,17,RRG,-0.36523166255899386
-0.10825345641191508,0.49,-0.5,Group 5,17,RRG,-0.7045277718490576
0.06247818669602023,0.765,1.5,Group 5,17,RRG,0.7479444221324146
0.17638072203411725,0.7225,-1.5,Group 5,17,RRG,1.1479090018057585
0.12424654358808496,0.7225,-0.5,Group 5,17,RRG,0.8086128925156945
0.01997818669602025,0.7225,1.5,Group 5,17,RRG,0.23916464439516424
0.017478186696020193,0.72,1.5,Group 5,17,RRG,0.2092364221753253
0.10998072203411724,0.6561,-1.5,Group 5,17,RRG,0.7157690443269646
0.05784654358808494,0.6561,-0.5,Group 5,17,RRG,0.3764729350369007
-0.05201927796588279,0.4941,-1.5,Group 5,17,RRG,-0.3385483218110563
-0.10415345641191509,0.4941,-0.5,Group 5,17,RRG,-0.67784443110112
-0.06502181330397983,0.6375,1.5,Group 5,17,RRG,-0.7783949110793379
-0.14611927796588275,0.4,-1.5,Group 5,17,RRG,-0.9509635326356718
-0.19825345641191505,0.4,-0.5,Group 5,17,RRG,-1.2902596419257355
-0.3450218133039798,0.3575,1.5,Group 5,17,RRG,-4.130355799701224
0.17638072203411725,0.7225,-1.5,Group 5,17,RRG,1.1479090018057585
0.12424654358808496,0.7225,-0.5,Group 5,17,RRG,0.8086128925156945
0.009978186696020241,0.7125,1.5,Group 5,17,RRG,0.11945175551581105
-0.46611927796588276,0.08,-1.5,Group 5,17,RRG,-3.03356573735275
-0.5182534564119151,0.08,-0.5,Group 5,17,RRG,-3.3728618466428135
0.009978186696020241,0.7125,1.5,Group 5,17,RRG,0.11945175551581105
0.09088072203411723,0.637,-1.5,Group 5,17,RRG,0.591463725232914
0.038746543588084936,0.637,-0.5,Group 5,17,RRG,0.25216761594285014
0.04747818669602022,0.75,1.5,Group 5,17,RRG,0.5683750888133848
0.09088072203411723,0.637,-1.5,Group 5,17,RRG,0.591463725232914
0.038746543588084936,0.637,-0.5,Group 5,17,RRG,0.25216761594285014
-0.037521813303979745,0.665,1.5,Group 5,17,RRG,-0.44918446666111594
-0.03611927796588277,0.51,-1.5,Group 5,17,RRG,-0.23506902476417635
-0.08825345641191507,0.51,-0.5,Group 5,17,RRG,-0.5743651340542401
-0.037521813303979745,0.665,1.5,Group 5,17,RRG,-0.44918446666111594
0.2273807220341172,0.7735,-1.5,Group 5,17,RRG,1.4798237281825424
0.1752465435880849,0.7735,-0.5,Group 5,17,RRG,1.1405276188924782
0.009978186696020241,0.7125,1.5,Group 5,17,RRG,0.11945175551581105
0.09088072203411723,0.637,-1.5,Group 5,17,RRG,0.591463725232914
0.038746543588084936,0.637,-0.5,Group 5,17,RRG,0.25216761594285014
0.009978186696020241,0.7125,1.5,Group 5,17,RRG,0.11945175551581105
-0.14111927796588275,0.405,-1.5,Group 5,17,RRG,-0.9184228731869675
-0.19325345641191505,0.405,-0.5,Group 5,17,RRG,-1.2577189824770312
0.009978186696020241,0.7125,1.5,Group 5,17,RRG,0.11945175551581105
-0.14111927796588275,0.405,-1.5,Group 5,17,RRG,-0.9184228731869675
-0.19325345641191505,0.405,-0.5,Group 5,17,RRG,-1.2577189824770312
0.009978186696020241,0.7125,1.5,Group 5,17,RRG,0.11945175551581105
-0.14111927796588275,0.405,-1.5,Group 5,17,RRG,-0.9184228731869675
-0.19325345641191505,0.405,-0.5,Group 5,17,RRG,-1.2577189824770312
0.009978186696020241,0.7125,1.5,Group 5,17,RRG,0.11945175551581105
0.10188072203411724,0.648,-1.5,Group 5,17,RRG,0.6630531760200636
0.049746543588084946,0.648,-0.5,Group 5,17,RRG,0.3237570667299997
0.05747818669602023,0.76,1.5,Group 5,17,RRG,0.688087977692738
0.013880722034117277,0.56,-1.5,Group 5,17,RRG,0.09033756972286738
-0.03825345641191502,0.56,-0.5,Group 5,17,RRG,-0.24895853956719644
-0.027521813303979736,0.675,1.5,Group 5,17,RRG,-0.3294715777817628
0.013880722034117277,0.56,-1.5,Group 5,17,RRG,0.09033756972286738
-0.03825345641191502,0.56,-0.5,Group 5,17,RRG,-0.24895853956719644
0.009978186696020241,0.7125,1.5,Group 5,17,RRG,0.11945175551581105
-0.1261192779658828,0.42,-1.5,Group 5,17,RRG,-0.8208008948408547
-0.1782534564119151,0.42,-0.5,Group 5,17,RRG,-1.1600970041309184
-0.027521813303979736,0.675,1.5,Group 5,17,RRG,-0.3294715777817628
0.08388072203411723,0.63,-1.5,Group 5,17,RRG,0.5459068020047279
0.03174654358808493,0.63,-0.5,Group 5,17,RRG,0.206610692714664
-0.20752181330397979,0.495,1.5,Group 5,17,RRG,-2.484303577610119
0.04538072203411725,0.5915,-1.5,Group 5,17,RRG,0.29534372424970456
-0.006753456411915049,0.5915,-0.5,Group 5,17,RRG,-0.04395238504035927
0.05747818669602023,0.76,1.5,Group 5,17,RRG,0.688087977692738
0.0488807220341172,0.595,-1.5,Group 5,17,RRG,0.31812218586379726
0.12424654358808496,0.7225,-0.5,Group 5,17,RRG,0.8086128925156945
0.05747818669602023,0.76,1.5,Group 5,17,RRG,0.688087977692738
0.2954667153041009,0.525,-1.5,Group 2,19,BB,1.5568883778726152
0.17669068709884295,0.525,-0.5,Group 2,19,BB,0.9310276351750453
0.08913863068832706,0.675,1.5,Group 2,19,BB,0.6791601811912167
-0.2145332846958991,0.015,-1.5,Group 2,19,BB,-1.1304297922901996
-0.33330931290115706,0.015,-0.5,Group 2,19,BB,-1.7562905349877695
-0.553361369311673,0.0325,1.5,Group 2,19,BB,-4.216140689439045
0.13046671530410087,0.36,-1.5,Group 2,19,BB,0.6874619110552338
0.011690687098842911,0.36,-0.5,Group 2,19,BB,0.06160116835766384
-0.19190601292139625,0.06,-1.5,Group 1,2,BB,-0.975816549792972
-0.3128546094140465,0.06,-0.5,Group 1,2,BB,-1.5908240752742202
-0.014751802399347147,0.6,1.5,Group 1,2,BB,-0.08744237363009302
0.10809398707860374,0.36,-1.5,Group 1,2,BB,0.5496435464354795
-0.012854609414046536,0.36,-0.5,Group 1,2,BB,-0.06536397904576863
-0.6147518023993471,0,1.5,Group 1,2,BB,-3.643985686627406
0.09809398707860373,0.35,-1.5,Group 1,2,BB,0.4987948765611978
-0.022854609414046545,0.35,-0.5,Group 1,2,BB,-0.1162126489200504
0.1077481976006529,0.7225,1.5,Group 1,2,BB,0.6386852194401921
0.2940939870786038,0.546,-1.5,Group 1,2,BB,1.49542880609712
0.17314539058595352,0.546,-0.5,Group 1,2,BB,0.8804212806158717
0.14524819760065288,0.76,1.5,Group 1,2,BB,0.8609691765025239
-0.10190601292139626,0.15,-1.5,Group 1,2,BB,-0.5181785209244366
-0.22285460941404653,0.15,-0.5,Group 1,2,BB,-1.1331860464056847
-0.05475180239934707,0.56,1.5,Group 1,2,BB,-0.3245452611632468
-0.05190601292139624,0.2,-1.5,Group 1,2,BB,-0.26393517155302787
-0.1728546094140465,0.2,-0.5,Group 1,2,BB,-0.8789426970342761
0.02524819760065289,0.64,1.5,Group 1,2,BB,0.1496605139030614
-0.2713651171314079,0.0025,-1.5,Group 2,3,Cooba,-1.4723942855248455
-0.3303291961562158,0.0025,-0.5,Group 2,3,Cooba,-1.7923262426058326
-0.43575735420583145,0.015,1.5,Group 2,3,Cooba,-3.202523342003836
0.4086348828685921,0.6825,-1.5,Group 2,3,Cooba,2.217203422319279
0.3496708038437842,0.6825,-0.5,Group 2,3,Cooba,1.8972714652382923
0.11924264579416849,0.57,1.5,Group 2,3,Cooba,0.8763532108691368
0.09013488286859211,0.364,-1.5,Group 2,3,Cooba,0.48906096651287667
0.03117080384378418,0.364,-0.5,Group 2,3,Cooba,0.16912900943188963
-7.573542058314509e-4,0.45,1.5,Group 2,3,Cooba,-0.005566043806100246
-0.05075735420583144,0.4,1.5,Group 2,3,Cooba,-0.37303239992078246
0.18113488286859214,0.455,-1.5,Group 2,3,Cooba,0.9828159538861347
0.1221708038437842,0.455,-0.5,Group 2,3,Cooba,0.6628839968051476
0.4632348828685921,0.7371,-1.5,Group 2,3,Cooba,2.513456414743234
0.40427080384378417,0.7371,-0.5,Group 2,3,Cooba,2.193524457662247
0.08924264579416857,0.54,1.5,Group 2,3,Cooba,0.655873397200328
-0.01611513624626193,0.6,1.5,Group 3,7,BB,-0.154304983351507
-0.1268107149292183,0.25,-1.5,Group 3,7,BB,-0.6381345504912129
-0.20657885536823284,0.25,-0.5,Group 3,7,BB,-1.0395423216798132
0.06388486375373814,0.68,1.5,Group 3,7,BB,0.6117076943870371
0.23068928507078174,0.6075,-1.5,Group 3,7,BB,1.1608703831845042
0.1509211446317672,0.6075,-0.5,Group 3,7,BB,0.7594626119959038
-0.05361513624626191,0.5625,1.5,Group 3,7,BB,-0.513373426041449
0.14818928507078172,0.525,-1.5,Group 3,7,BB,0.7457153984901078
0.06842114463176718,0.525,-0.5,Group 3,7,BB,0.34430762730150755
0.1438848637537381,0.76,1.5,Group 3,7,BB,1.3777203721255802
0.04318928507078168,0.42,-1.5,Group 3,7,BB,0.21733632706087613
-0.036578855368232854,0.42,-0.5,Group 3,7,BB,-0.18407144412772414
0.10388486375373807,0.72,1.5,Group 3,7,BB,0.9947140332563081
0.04318928507078168,0.42,-1.5,Group 3,7,BB,0.21733632706087613
-0.036578855368232854,0.42,-0.5,Group 3,7,BB,-0.18407144412772414
0.10638486375373812,0.7225,1.5,Group 3,7,BB,1.0186519294356382
0.19018928507078164,0.567,-1.5,Group 3,7,BB,0.9570670270618001
0.11042114463176711,0.567,-0.5,Group 3,7,BB,0.5556592558731998
0.10388486375373807,0.72,1.5,Group 3,7,BB,0.9947140332563081
-0.21657885536823285,0.24,-0.5,Group 3,7,BB,-1.0898641380064067
0.18538004228165073,0.36,-1.5,Group 2,10,BB,1.7227475062417634
0.06660401407639277,0.36,-0.5,Group 2,10,BB,0.6189549734888281
0.03155195766587693,0.5625,1.5,Group 2,10,BB,0.242238476210321
0.02538004228165075,0.2,-1.5,Group 2,10,BB,0.2358582078786815
-0.0933959859236072,0.2,-0.5,Group 2,10,BB,-0.8679343248742538
-0.1184480423341231,0.4125,1.5,Group 2,10,BB,-0.9093785428136638
-0.054619957718349266,0.12,-1.5,Group 2,10,BB,-0.5075864413028597
-0.17339598592360722,0.12,-0.5,Group 2,10,BB,-1.611378974055795
-0.04094804233412308,0.49,1.5,Group 2,10,BB,-0.3143764163179383
0.12538004228165073,0.3,-1.5,Group 2,10,BB,1.1651640193556076
0.006604014076392772,0.3,-0.5,Group 2,10,BB,0.0613714866026723
0.03155195766587693,0.5625,1.5,Group 2,10,BB,0.242238476210321
-0.03461995771834925,0.14,-1.5,Group 2,10,BB,-0.3217252790074743
-0.1533959859236072,0.14,-0.5,Group 2,10,BB,-1.4255178117604097
0.03155195766587693,0.5625,1.5,Group 2,10,BB,0.242238476210321
0.17538004228165072,0.35,-1.5,Group 2,10,BB,1.6298169250940706
0.05660401407639276,0.35,-0.5,Group 2,10,BB,0.5260243923411354
0.029051957665876982,0.56,1.5,Group 2,10,BB,0.22304485922658832
0.06538004228165073,0.24,-1.5,Group 2,10,BB,0.6075805324694519
0.014138630688326992,0.6,1.5,Group 2,19,BB,0.107724281895855
0.2954667153041009,0.525,-1.5,Group 2,19,BB,1.5568883778726152
0.17669068709884295,0.525,-0.5,Group 2,19,BB,0.9310276351750453
0.05413863068832703,0.64,1.5,Group 2,19,BB,0.41249009485338123
0.2904667153041009,0.52,-1.5,Group 2,19,BB,1.5305421213023915
0.17169068709884294,0.52,-0.5,Group 2,19,BB,0.9046813786048217
0.13663863068832705,0.7225,1.5,Group 2,19,BB,1.0410695840782787
-0.06143328469589912,0.1681,-1.5,Group 2,19,BB,-0.32370741610995074
-0.18020931290115708,0.1681,-0.5,Group 2,19,BB,-0.9495681588075208
0.014138630688326992,0.6,1.5,Group 2,19,BB,0.107724281895855
0.2954667153041009,0.525,-1.5,Group 2,19,BB,1.5568883778726152
0.17669068709884295,0.525,-0.5,Group 2,19,BB,0.9310276351750453
0.09413863068832706,0.68,1.5,Group 2,19,BB,0.7172559078109074
0.2954667153041009,0.525,-1.5,Group 2,19,BB,1.5568883778726152
0.17669068709884295,0.525,-0.5,Group 2,19,BB,0.9310276351750453
0.014138630688326992,0.6,1.5,Group 2,19,BB,0.107724281895855
0.19046671530410086,0.42,-1.5,Group 2,19,BB,1.003616989897918
0.07169068709884291,0.42,-0.5,Group 2,19,BB,0.37775624720034795
0.09413863068832706,0.68,1.5,Group 2,19,BB,0.7172559078109074
0.13663863068832705,0.7225,1.5,Group 2,19,BB,1.0410695840782787
0.36546671530410085,0.595,-1.5,Group 2,19,BB,1.9257359698557466
0.2466906870988429,0.595,-0.5,Group 2,19,BB,1.2998752271581766
0.29696671530410085,0.5265,-1.5,Group 2,19,BB,1.5647922548436821
0.1781906870988429,0.5265,-0.5,Group 2,19,BB,0.9389315121461121
0.09413863068832706,0.68,1.5,Group 2,19,BB,0.7172559078109074
0.2954667153041009,0.525,-1.5,Group 2,19,BB,1.5568883778726152
0.17669068709884295,0.525,-0.5,Group 2,19,BB,0.9310276351750453
0.014138630688326992,0.6,1.5,Group 2,19,BB,0.107724281895855
0.26046671530410087,0.49,-1.5,Group 2,19,BB,1.3724645818810495
0.14169068709884292,0.49,-0.5,Group 2,19,BB,0.7466038391834794
0.09413863068832706,0.68,1.5,Group 2,19,BB,0.7172559078109074
-0.17953328469589913,0.05,-1.5,Group 2,19,BB,-0.946005996298634
-0.2983093129011571,0.05,-0.5,Group 2,19,BB,-1.571866738996204
-0.11836136931167296,0.4675,1.5,Group 2,19,BB,-0.9018124735259493
-0.04953328469589913,0.18,-1.5,Group 2,19,BB,-0.26100332547281846
-0.16830931290115708,0.18,-0.5,Group 2,19,BB,-0.8868640681703884
-0.023361369311672986,0.5625,1.5,Group 2,19,BB,-0.1779936677518254
-0.16953328469589912,0.06,-1.5,Group 2,19,BB,-0.8933134831581866
-0.2883093129011571,0.06,-0.5,Group 2,19,BB,-1.5191742258557566
0.09413863068832706,0.68,1.5,Group 2,19,BB,0.7172559078109074
-0.13953328469589912,0.09,-1.5,Group 2,19,BB,-0.7352359437368445
-0.2583093129011571,0.09,-0.5,Group 2,19,BB,-1.3610966864344147
-0.18586136931167296,0.4,1.5,Group 2,19,BB,-1.4161047828917743
-0.13953328469589912,0.09,-1.5,Group 2,19,BB,-0.7352359437368445
-0.2583093129011571,0.09,-0.5,Group 2,19,BB,-1.3610966864344147
-0.025861369311672933,0.56,1.5,Group 2,19,BB,-0.19704153106167036
-0.04953328469589913,0.18,-1.5,Group 2,19,BB,-0.26100332547281846
-0.16830931290115708,0.18,-0.5,Group 2,19,BB,-0.8868640681703884
0.09413863068832706,0.68,1.5,Group 2,19,BB,0.7172559078109074
0.07046671530410087,0.3,-1.5,Group 2,19,BB,0.37130683221254973
-0.04830931290115709,0.3,-0.5,Group 2,19,BB,-0.25455391048502024
0.014138630688326992,0.6,1.5,Group 2,19,BB,0.107724281895855
-0.024533284695899132,0.205,-1.5,Group 2,19,BB,-0.12927204262170008
-0.1433093129011571,0.205,-0.5,Group 2,19,BB,-0.7551327853192701
0.09413863068832706,0.68,1.5,Group 2,19,BB,0.7172559078109074
-0.13953328469589912,0.09,-1.5,Group 2,19,BB,-0.7352359437368445
-0.2583093129011571,0.09,-0.5,Group 2,19,BB,-1.3610966864344147
-0.025861369311672933,0.56,1.5,Group 2,19,BB,-0.19704153106167036
-0.10953328469589912,0.12,-1.5,Group 2,19,BB,-0.5771584043155026
-0.22830931290115708,0.12,-0.5,Group 2,19,BB,-1.2030191470130724
0.08913863068832706,0.675,1.5,Group 2,19,BB,0.6791601811912167
-0.04953328469589913,0.18,-1.5,Group 2,19,BB,-0.26100332547281846
-0.16830931290115708,0.18,-0.5,Group 2,19,BB,-0.8868640681703884
0.08913863068832706,0.675,1.5,Group 2,19,BB,0.6791601811912167
-0.07953328469589913,0.15,-1.5,Group 2,19,BB,-0.41908086489416047
-0.19830931290115708,0.15,-0.5,Group 2,19,BB,-1.0449416075917304
0.05163863068832697,0.6375,1.5,Group 2,19,BB,0.3934422315435354
-0.024533284695899132,0.205,-1.5,Group 2,19,BB,-0.12927204262170008
-0.1433093129011571,0.205,-0.5,Group 2,19,BB,-0.7551327853192701
0.09413863068832706,0.68,1.5,Group 2,19,BB,0.7172559078109074
0.14256671530410087,0.3721,-1.5,Group 2,19,BB,0.7512198519551752
0.02379068709884291,0.3721,-0.5,Group 2,19,BB,0.12535910925760513
0.13663863068832705,0.7225,1.5,Group 2,19,BB,1.0410695840782787
-0.10953328469589912,0.12,-1.5,Group 2,19,BB,-0.5771584043155026
-0.22830931290115708,0.12,-0.5,Group 2,19,BB,-1.2030191470130724
0.014138630688326992,0.6,1.5,Group 2,19,BB,0.107724281895855
-0.04953328469589913,0.18,-1.5,Group 2,19,BB,-0.26100332547281846
-0.16830931290115708,0.18,-0.5,Group 2,19,BB,-0.8868640681703884
0.014138630688326992,0.6,1.5,Group 2,19,BB,0.107724281895855
-0.13953328469589912,0.09,-1.5,Group 2,19,BB,-0.7352359437368445
-0.2583093129011571,0.09,-0.5,Group 2,19,BB,-1.3610966864344147
-0.023361369311672986,0.5625,1.5,Group 2,19,BB,-0.1779936677518254
0.32954438047238177,0.91,-1.5,Group 5,18,RRG,1.8852534540590722
0.2774102020263495,0.91,-0.5,Group 5,18,RRG,1.5870048847797926
-0.7368581548657153,0,1.5,Group 5,18,RRG,-2.868063357422112
-0.08045561952761826,0.5,-1.5,Group 5,18,RRG,-0.4602695224099465
-0.13258979797365056,0.5,-0.5,Group 5,18,RRG,-0.7585180916892261
-0.7368581548657153,0,1.5,Group 5,18,RRG,-2.868063357422112
0.05654438047238175,0.637,-1.5,Group 5,18,RRG,0.32347839899555486
0.004410202026349452,0.637,-0.5,Group 5,18,RRG,0.025229829716275277
-0.10685815486571526,0.63,1.5,Group 5,18,RRG,-0.415922598383874
-0.07185815486571523,0.665,1.5,Group 5,18,RRG,-0.2796925562150829
0.32954438047238177,0.91,-1.5,Group 5,18,RRG,1.8852534540590722
0.2774102020263495,0.91,-0.5,Group 5,18,RRG,1.5870048847797926
0.32954438047238177,0.91,-1.5,Group 5,18,RRG,1.8852534540590722
0.2774102020263495,0.91,-0.5,Group 5,18,RRG,1.5870048847797926
-0.014358154865715234,0.7225,1.5,Group 5,18,RRG,-0.0558860583663548
0.2295443804723818,0.81,-1.5,Group 5,18,RRG,1.3131746793105312
0.1774102020263495,0.81,-0.5,Group 5,18,RRG,1.0149261100312517
-0.7368581548657153,0,1.5,Group 5,18,RRG,-2.868063357422112
0.15664438047238172,0.7371,-1.5,Group 5,18,RRG,0.8961292525188443
0.10451020202634942,0.7371,-0.5,Group 5,18,RRG,0.5978806832395648
0.06314184513428478,0.8,1.5,Group 5,18,RRG,0.2457661778645396
0.31954438047238176,0.9,-1.5,Group 5,18,RRG,1.828045576584218
