residual,TCI,time,HYDRO_GP,Transect,Species,standResid
-0.009328081670602395,11,-0.5,Group 5,17,RRG,-0.09765066507125139
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.04935965013546073,10,-1.5,Group 5,17,RRG,-0.5167196036246491
-0.08075665309917379,10,-0.5,Group 5,17,RRG,-0.8453979245181065
-0.06257369920509948,11,1.5,Group 5,17,RRG,-1.2194284457918998
0.16492606415025357,13,-1.5,Group 5,17,RRG,1.7265221747159172
0.1335290611865405,13,-0.5,Group 5,17,RRG,1.3978438538224598
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.09349749272168206,12,-1.5,Group 5,17,RRG,0.9787749152690609
0.2588664549964773,12,-0.5,Group 2,16,RRG,1.518440537506059
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.37629440239476897,12,-1.5,Group 2,16,RRG,2.2072410835950516
0.18743788356790592,11,-0.5,Group 2,16,RRG,1.0994598766291377
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
0.30486583096619757,11,-1.5,Group 2,16,RRG,1.7882604227181302
-0.09827640214637978,7,-0.5,Group 2,16,RRG,-0.5764627668785484
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.019151545251911872,7,-1.5,Group 2,16,RRG,0.11233777921044427
-0.24113354500352263,5,-0.5,Group 2,16,RRG,-1.4144240886323913
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
-0.12370559760523098,5,-1.5,Group 2,16,RRG,-0.7256235425433988
-0.026847830717808385,8,-0.5,Group 2,16,RRG,-0.15748210600162701
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.09058011668048327,8,-1.5,Group 2,16,RRG,0.5313184400873656
-0.026847830717808385,8,-0.5,Group 2,16,RRG,-0.15748210600162701
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
0.09058011668048327,8,-1.5,Group 2,16,RRG,0.5313184400873656
-0.09827640214637978,7,-0.5,Group 2,16,RRG,-0.5764627668785484
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.019151545251911872,7,-1.5,Group 2,16,RRG,0.11233777921044427
-0.16970497357495123,6,-0.5,Group 2,16,RRG,-0.99544342775547
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
-0.05227702617665958,6,-1.5,Group 2,16,RRG,-0.3066428816664774
-0.09827640214637978,7,-0.5,Group 2,16,RRG,-0.5764627668785484
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
0.019151545251911872,7,-1.5,Group 2,16,RRG,0.11233777921044427
0.11600931213933452,10,-0.5,Group 2,16,RRG,0.6804792157522164
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.23343725953762617,10,-1.5,Group 2,16,RRG,1.369279761841209
-0.026847830717808385,8,-0.5,Group 2,16,RRG,-0.15748210600162701
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.09058011668048327,8,-1.5,Group 2,16,RRG,0.5313184400873656
0.18743788356790592,11,-0.5,Group 2,16,RRG,1.0994598766291377
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.30486583096619757,11,-1.5,Group 2,16,RRG,1.7882604227181302
-0.09827640214637978,7,-0.5,Group 2,16,RRG,-0.5764627668785484
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.019151545251911872,7,-1.5,Group 2,16,RRG,0.11233777921044427
-0.24113354500352263,5,-0.5,Group 2,16,RRG,-1.4144240886323913
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
-0.12370559760523098,5,-1.5,Group 2,16,RRG,-0.7256235425433988
-0.3839906878606655,3,-0.5,Group 2,16,RRG,-2.2523854103862346
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
-0.2665627404623738,3,-1.5,Group 2,16,RRG,-1.5635848642972419
-0.3125621164320941,4,-0.5,Group 2,16,RRG,-1.833404749509313
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
-0.19513416903380243,4,-1.5,Group 2,16,RRG,-1.1446042034203205
0.11600931213933452,10,-0.5,Group 2,16,RRG,0.6804792157522164
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
0.23343725953762617,10,-1.5,Group 2,16,RRG,1.369279761841209
0.04458074071076312,9,-0.5,Group 2,16,RRG,0.261498554875295
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
0.16200868810905478,9,-1.5,Group 2,16,RRG,0.9502991009642876
-0.24113354500352263,5,-0.5,Group 2,16,RRG,-1.4144240886323913
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
-0.12370559760523098,5,-1.5,Group 2,16,RRG,-0.7256235425433988
0.04458074071076312,9,-0.5,Group 2,16,RRG,0.261498554875295
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.16200868810905478,9,-1.5,Group 2,16,RRG,0.9502991009642876
-0.09827640214637978,7,-0.5,Group 2,16,RRG,-0.5764627668785484
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.019151545251911872,7,-1.5,Group 2,16,RRG,0.11233777921044427
-0.24113354500352263,5,-0.5,Group 2,16,RRG,-1.4144240886323913
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
-0.12370559760523098,5,-1.5,Group 2,16,RRG,-0.7256235425433988
-0.026847830717808385,8,-0.5,Group 2,16,RRG,-0.15748210600162701
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.09058011668048327,8,-1.5,Group 2,16,RRG,0.5313184400873656
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
-0.09827640214637978,7,-0.5,Group 2,16,RRG,-0.5764627668785484
0.019151545251911872,7,-1.5,Group 2,16,RRG,0.11233777921044427
-0.026847830717808385,8,-0.5,Group 2,16,RRG,-0.15748210600162701
0.06331534246896431,12,1.5,Group 2,16,RRG,1.084697292403272
0.09058011668048327,8,-1.5,Group 2,16,RRG,0.5313184400873656
-0.026847830717808385,8,-0.5,Group 2,16,RRG,-0.15748210600162701
-0.008113228959607088,11,1.5,Group 2,16,RRG,-0.13899312776279105
0.09058011668048327,8,-1.5,Group 2,16,RRG,0.5313184400873656
-0.45541925928923693,2,-0.5,Group 2,16,RRG,-2.671366071263156
-0.15097037181674988,9,1.5,Group 2,16,RRG,-2.5863739680949176
-0.3379913118909453,2,-1.5,Group 2,16,RRG,-1.9825655251741634
0.11600931213933452,10,-0.5,Group 2,16,RRG,0.6804792157522164
-0.07954180038817849,10,1.5,Group 2,16,RRG,-1.3626835479288542
0.23343725953762617,10,-1.5,Group 2,16,RRG,1.369279761841209
0.04458074071076312,9,-0.5,Group 2,16,RRG,0.261498554875295
0.13474391389753582,13,1.5,Group 2,16,RRG,2.308387712569337
0.16200868810905478,9,-1.5,Group 2,16,RRG,0.9502991009642876
-0.16970497357495123,6,-0.5,Group 2,16,RRG,-0.99544342775547
-0.07954180038817849,10,1.5,Group 2,16,RRG,-1.3626835479288542
-0.05227702617665958,6,-1.5,Group 2,16,RRG,-0.3066428816664774
0.062100489757969,12,-0.5,Group 5,17,RRG,0.6500965943756036
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.09349749272168206,12,-1.5,Group 5,17,RRG,0.9787749152690609
0.16492606415025357,13,-1.5,Group 5,17,RRG,1.7265221747159172
0.1335290611865405,13,-0.5,Group 5,17,RRG,1.3978438538224598
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.062100489757969,12,-0.5,Group 5,17,RRG,0.6500965943756036
-0.06257369920509948,11,1.5,Group 5,17,RRG,-1.2194284457918998
0.09349749272168206,12,-1.5,Group 5,17,RRG,0.9787749152690609
0.16492606415025357,13,-1.5,Group 5,17,RRG,1.7265221747159172
0.1335290611865405,13,-0.5,Group 5,17,RRG,1.3978438538224598
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.04935965013546073,10,-1.5,Group 5,17,RRG,-0.5167196036246491
-0.08075665309917379,10,-0.5,Group 5,17,RRG,-0.8453979245181065
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.04935965013546073,10,-1.5,Group 5,17,RRG,-0.5167196036246491
-0.08075665309917379,10,-0.5,Group 5,17,RRG,-0.8453979245181065
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.09349749272168206,12,-1.5,Group 5,17,RRG,0.9787749152690609
0.062100489757969,12,-0.5,Group 5,17,RRG,0.6500965943756036
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.06257369920509948,11,1.5,Group 5,17,RRG,-1.2194284457918998
0.09349749272168206,12,-1.5,Group 5,17,RRG,0.9787749152690609
0.062100489757969,12,-0.5,Group 5,17,RRG,0.6500965943756036
0.022068921293110666,11,-1.5,Group 5,17,RRG,0.2310276558222059
-0.009328081670602395,11,-0.5,Group 5,17,RRG,-0.09765066507125139
-0.06257369920509948,11,1.5,Group 5,17,RRG,-1.2194284457918998
-0.12078822156403213,9,-1.5,Group 5,17,RRG,-1.2644668630715041
-0.1521852245277452,9,-0.5,Group 5,17,RRG,-1.5931451839649615
-0.20543084206224227,9,1.5,Group 5,17,RRG,-4.003410628362947
0.09349749272168206,12,-1.5,Group 5,17,RRG,0.9787749152690609
0.062100489757969,12,-0.5,Group 5,17,RRG,0.6500965943756036
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.19221679299260364,8,-1.5,Group 5,17,RRG,-2.0122141225183605
-0.2236137959563167,8,-0.5,Group 5,17,RRG,-2.3408924434118177
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.09349749272168206,12,-1.5,Group 5,17,RRG,0.9787749152690609
0.062100489757969,12,-0.5,Group 5,17,RRG,0.6500965943756036
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.09349749272168206,12,-1.5,Group 5,17,RRG,0.9787749152690609
0.062100489757969,12,-0.5,Group 5,17,RRG,0.6500965943756036
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.04935965013546073,10,-1.5,Group 5,17,RRG,-0.5167196036246491
-0.08075665309917379,10,-0.5,Group 5,17,RRG,-0.8453979245181065
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.16492606415025357,13,-1.5,Group 5,17,RRG,1.7265221747159172
0.1335290611865405,13,-0.5,Group 5,17,RRG,1.3978438538224598
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.09349749272168206,12,-1.5,Group 5,17,RRG,0.9787749152690609
0.062100489757969,12,-0.5,Group 5,17,RRG,0.6500965943756036
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.04935965013546073,10,-1.5,Group 5,17,RRG,-0.5167196036246491
-0.08075665309917379,10,-0.5,Group 5,17,RRG,-0.8453979245181065
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.04935965013546073,10,-1.5,Group 5,17,RRG,-0.5167196036246491
-0.08075665309917379,10,-0.5,Group 5,17,RRG,-0.8453979245181065
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.04935965013546073,10,-1.5,Group 5,17,RRG,-0.5167196036246491
-0.08075665309917379,10,-0.5,Group 5,17,RRG,-0.8453979245181065
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.022068921293110666,11,-1.5,Group 5,17,RRG,0.2310276558222059
-0.009328081670602395,11,-0.5,Group 5,17,RRG,-0.09765066507125139
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.04935965013546073,10,-1.5,Group 5,17,RRG,-0.5167196036246491
-0.08075665309917379,10,-0.5,Group 5,17,RRG,-0.8453979245181065
-0.06257369920509948,11,1.5,Group 5,17,RRG,-1.2194284457918998
-0.04935965013546073,10,-1.5,Group 5,17,RRG,-0.5167196036246491
-0.08075665309917379,10,-0.5,Group 5,17,RRG,-0.8453979245181065
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
-0.12078822156403213,9,-1.5,Group 5,17,RRG,-1.2644668630715041
-0.1521852245277452,9,-0.5,Group 5,17,RRG,-1.5931451839649615
-0.06257369920509948,11,1.5,Group 5,17,RRG,-1.2194284457918998
0.022068921293110666,11,-1.5,Group 5,17,RRG,0.2310276558222059
-0.009328081670602395,11,-0.5,Group 5,17,RRG,-0.09765066507125139
-0.13400227063367087,10,1.5,Group 5,17,RRG,-2.6114195370774236
0.09349749272168206,12,-1.5,Group 5,17,RRG,0.9787749152690609
0.062100489757969,12,-0.5,Group 5,17,RRG,0.6500965943756036
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.022068921293110666,11,-1.5,Group 5,17,RRG,0.2310276558222059
0.062100489757969,12,-0.5,Group 5,17,RRG,0.6500965943756036
0.008854872223471921,12,1.5,Group 5,17,RRG,0.17256264549362377
0.19298577594325528,10,-1.5,Group 2,19,BB,1.3163639280052237
0.11393801551869509,10,-0.5,Group 2,19,BB,0.7771758976755376
0.04489339998748165,11,1.5,Group 2,19,BB,0.5691312961644991
-0.3070142240567447,3,-1.5,Group 2,19,BB,-2.09415667013534
-0.3860619844813049,3,-0.5,Group 2,19,BB,-2.633344700465026
-0.3122494571553755,6,1.5,Group 2,19,BB,-3.9585092313581525
0.05012863308611237,8,-1.5,Group 2,19,BB,0.34192947139363367
-0.028919127338447814,8,-0.5,Group 2,19,BB,-0.19725855893605235
-0.18113897369963755,5,-1.5,Group 1,2,BB,-1.0882899541931816
-0.26395353014464956,5,-0.5,Group 1,2,BB,-1.5858430097245497
-0.04989852922381388,10,1.5,Group 1,2,BB,-0.5895781356655241
0.033146740586076695,8,-1.5,Group 1,2,BB,0.19914689841342997
-0.049667815858935316,8,-0.5,Group 1,2,BB,-0.29840615711793805
0.1045753120146482,9,-1.5,Group 1,2,BB,0.6282925159489677
0.021760755569636192,9,-0.5,Group 1,2,BB,0.13073946041759968
0.09295861363332891,12,1.5,Group 1,2,BB,1.0983563438145127
0.247432454871791,11,-1.5,Group 1,2,BB,1.486583751020042
0.16461789842677899,11,-0.5,Group 1,2,BB,0.9890306954886738
0.09295861363332891,12,1.5,Group 1,2,BB,1.0983563438145127
-0.0382818308424947,7,-1.5,Group 1,2,BB,-0.22999871912210712
-0.12109638728750671,7,-0.5,Group 1,2,BB,-0.7275517746534752
-0.04989852922381388,10,1.5,Group 1,2,BB,-0.5895781356655241
-0.0382818308424947,7,-1.5,Group 1,2,BB,-0.22999871912210712
-0.12109638728750671,7,-0.5,Group 1,2,BB,-0.7275517746534752
-0.04989852922381388,10,1.5,Group 1,2,BB,-0.5895781356655241
-0.42319556575149914,2,-1.5,Group 2,3,Cooba,-2.400439892916156
-0.4700456820396442,2,-0.5,Group 2,3,Cooba,-2.6661820160079217
-0.4142365337105357,4,1.5,Group 2,3,Cooba,-3.5211137844110385
0.2910901485342151,12,-1.5,Group 2,3,Cooba,1.6511146654753057
0.24424003224607005,12,-0.5,Group 2,3,Cooba,1.38537254238354
0.0857634662894643,11,1.5,Group 2,3,Cooba,0.7290108398833957
0.14823300567707232,10,-1.5,Group 2,3,Cooba,0.8408037537970138
0.10138288938892726,10,-0.5,Group 2,3,Cooba,0.5750616307052479
0.0143348948608929,10,1.5,Group 2,3,Cooba,0.1218501792699053
-0.0570936765676785,9,1.5,Group 2,3,Cooba,-0.48531048134358507
0.2196615771056437,11,-1.5,Group 2,3,Cooba,1.2459592096361598
0.17281146081749865,11,-0.5,Group 2,3,Cooba,0.9802170865443939
0.3625187199627866,13,-1.5,Group 2,3,Cooba,2.0562701213144523
0.31566860367464156,13,-0.5,Group 2,3,Cooba,1.7905279982226865
0.0143348948608929,10,1.5,Group 2,3,Cooba,0.1218501792699053
-0.04560323938899147,10,1.5,Group 3,7,BB,-0.6090520500641349
-0.04062868546407461,8,-1.5,Group 3,7,BB,-0.27869317834946483
-0.09409381356213131,8,-0.5,Group 3,7,BB,-0.6454381593970095
0.02582533203957993,11,1.5,Group 3,7,BB,0.34490908174584817
0.1736570288216397,11,-1.5,Group 3,7,BB,1.191203425663915
0.12019190072358299,11,-0.5,Group 3,7,BB,0.8244584446163703
-0.04560323938899147,10,1.5,Group 3,7,BB,-0.6090520500641349
0.1022284573930683,10,-1.5,Group 3,7,BB,0.7012378909927887
0.04876332929501159,10,-0.5,Group 3,7,BB,0.3344929099452439
0.09725390346815133,12,1.5,Group 3,7,BB,1.2988702135558312
0.030799885964496898,9,-1.5,Group 3,7,BB,0.2112723563216623
-0.022665242133559804,9,-0.5,Group 3,7,BB,-0.15547262472588244
0.02582533203957993,11,1.5,Group 3,7,BB,0.34490908174584817
0.030799885964496898,9,-1.5,Group 3,7,BB,0.2112723563216623
-0.022665242133559804,9,-0.5,Group 3,7,BB,-0.15547262472588244
0.09725390346815133,12,1.5,Group 3,7,BB,1.2988702135558312
0.1736570288216397,11,-1.5,Group 3,7,BB,1.191203425663915
0.12019190072358299,11,-0.5,Group 3,7,BB,0.8244584446163703
0.02582533203957993,11,1.5,Group 3,7,BB,0.34490908174584817
-0.1655223849907027,7,-0.5,Group 3,7,BB,-1.135403694068136
0.10797007498881461,8,-1.5,Group 2,10,BB,1.0217804594469604
0.027731425244444163,8,-0.5,Group 2,10,BB,0.26243779519762916
0.020354905952434943,10,1.5,Group 2,10,BB,0.4233028973554586
0.036541503560243216,7,-1.5,Group 2,10,BB,0.3458124327554288
-0.043697146184127234,7,-0.5,Group 2,10,BB,-0.4135302314939025
-0.051073665476136454,9,1.5,Group 2,10,BB,-1.06213365097989
-0.034887067868328236,6,-1.5,Group 2,10,BB,-0.33015559393610344
-0.11512571761269869,6,-0.5,Group 2,10,BB,-1.0894982581854347
0.020354905952434943,10,1.5,Group 2,10,BB,0.4233028973554586
0.10797007498881461,8,-1.5,Group 2,10,BB,1.0217804594469604
0.027731425244444163,8,-0.5,Group 2,10,BB,0.26243779519762916
0.020354905952434943,10,1.5,Group 2,10,BB,0.4233028973554586
0.036541503560243216,7,-1.5,Group 2,10,BB,0.3458124327554288
-0.043697146184127234,7,-0.5,Group 2,10,BB,-0.4135302314939025
0.020354905952434943,10,1.5,Group 2,10,BB,0.4233028973554586
0.17939864641738612,9,-1.5,Group 2,10,BB,1.697748486138493
0.09915999667301567,9,-0.5,Group 2,10,BB,0.9384058218891619
0.020354905952434943,10,1.5,Group 2,10,BB,0.4233028973554586
0.036541503560243216,7,-1.5,Group 2,10,BB,0.3458124327554288
-0.026535171441089744,10,1.5,Group 2,19,BB,-0.3363968093400308
0.19298577594325528,10,-1.5,Group 2,19,BB,1.3163639280052237
0.11393801551869509,10,-0.5,Group 2,19,BB,0.7771758976755376
-0.026535171441089744,10,1.5,Group 2,19,BB,-0.3363968093400308
0.19298577594325528,10,-1.5,Group 2,19,BB,1.3163639280052237
0.11393801551869509,10,-0.5,Group 2,19,BB,0.7771758976755376
0.11632197141605305,12,1.5,Group 2,19,BB,1.474659401669029
0.05012863308611237,8,-1.5,Group 2,19,BB,0.34192947139363367
-0.028919127338447814,8,-0.5,Group 2,19,BB,-0.19725855893605235
-0.026535171441089744,10,1.5,Group 2,19,BB,-0.3363968093400308
0.19298577594325528,10,-1.5,Group 2,19,BB,1.3163639280052237
0.11393801551869509,10,-0.5,Group 2,19,BB,0.7771758976755376
0.04489339998748165,11,1.5,Group 2,19,BB,0.5691312961644991
0.19298577594325528,10,-1.5,Group 2,19,BB,1.3163639280052237
0.11393801551869509,10,-0.5,Group 2,19,BB,0.7771758976755376
-0.026535171441089744,10,1.5,Group 2,19,BB,-0.3363968093400308
0.12155720451468388,9,-1.5,Group 2,19,BB,0.829146699699429
0.042509444090123694,9,-0.5,Group 2,19,BB,0.289958669369743
0.04489339998748165,11,1.5,Group 2,19,BB,0.5691312961644991
0.11632197141605305,12,1.5,Group 2,19,BB,1.474659401669029
0.2644143473718267,11,-1.5,Group 2,19,BB,1.8035811563110182
0.1853665869472665,11,-0.5,Group 2,19,BB,1.2643931259813324
0.2644143473718267,11,-1.5,Group 2,19,BB,1.8035811563110182
0.1853665869472665,11,-0.5,Group 2,19,BB,1.2643931259813324
0.04489339998748165,11,1.5,Group 2,19,BB,0.5691312961644991
0.19298577594325528,10,-1.5,Group 2,19,BB,1.3163639280052237
0.11393801551869509,10,-0.5,Group 2,19,BB,0.7771758976755376
-0.026535171441089744,10,1.5,Group 2,19,BB,-0.3363968093400308
0.19298577594325528,10,-1.5,Group 2,19,BB,1.3163639280052237
0.11393801551869509,10,-0.5,Group 2,19,BB,0.7771758976755376
0.04489339998748165,11,1.5,Group 2,19,BB,0.5691312961644991
-0.16415708119960187,5,-1.5,Group 2,19,BB,-1.1197222135237506
-0.24320484162416206,5,-0.5,Group 2,19,BB,-1.6589102438534367
-0.026535171441089744,10,1.5,Group 2,19,BB,-0.3363968093400308
-0.021299938342459024,7,-1.5,Group 2,19,BB,-0.14528775691216095
-0.10034769876701921,7,-0.5,Group 2,19,BB,-0.684475787241847
-0.026535171441089744,10,1.5,Group 2,19,BB,-0.3363968093400308
-0.16415708119960187,5,-1.5,Group 2,19,BB,-1.1197222135237506
-0.24320484162416206,5,-0.5,Group 2,19,BB,-1.6589102438534367
0.04489339998748165,11,1.5,Group 2,19,BB,0.5691312961644991
