residual,TCI,time,HydroGp,Transect,Species,standResid
-0.011382238694268687,11,-0.5,Group 5,17,RRG,-0.1191545290601311
0.03312474357363393,12,1.5,Group 5,17,RRG,0.6455308713786219
-0.06824276037012034,10,-1.5,Group 5,17,RRG,-0.7143967186138434
-0.08281081012284008,10,-0.5,Group 5,17,RRG,-0.8669017885069861
-0.03830382785493747,11,1.5,Group 5,17,RRG,-0.7464602199069017
0.14604295391559396,13,-1.5,Group 5,17,RRG,1.528845059726723
0.13147490416287422,13,-0.5,Group 5,17,RRG,1.3763399898335802
0.03312474357363393,12,1.5,Group 5,17,RRG,0.6455308713786219
0.07461438248702246,12,-1.5,Group 5,17,RRG,0.7810978002798667
0.261843037653936,12,-0.5,Group 2,16,RRG,1.5359003654717347
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
0.37403485533879827,12,-1.5,Group 2,16,RRG,2.193987192331948
0.19041446622536462,11,-0.5,Group 2,16,RRG,1.1169197045948134
0.0010693002866046797,11,1.5,Group 2,16,RRG,0.01831889523798562
0.30260628391022687,11,-1.5,Group 2,16,RRG,1.775006531455027
-0.09529981948892108,7,-0.5,Group 2,16,RRG,-0.5590029389128728
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
0.01689199819594117,7,-1.5,Group 2,16,RRG,0.09908388794734077
-0.23815696234606393,5,-0.5,Group 2,16,RRG,-1.3969642606667159
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
-0.12596514466120168,5,-1.5,Group 2,16,RRG,-0.7388774338065023
-0.02387124806034968,8,-0.5,Group 2,16,RRG,-0.14002227803595138
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
0.08832056962451257,8,-1.5,Group 2,16,RRG,0.5180645488242621
-0.02387124806034968,8,-0.5,Group 2,16,RRG,-0.14002227803595138
0.0010693002866046797,11,1.5,Group 2,16,RRG,0.01831889523798562
0.08832056962451257,8,-1.5,Group 2,16,RRG,0.5180645488242621
-0.09529981948892108,7,-0.5,Group 2,16,RRG,-0.5590029389128728
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
0.01689199819594117,7,-1.5,Group 2,16,RRG,0.09908388794734077
-0.16672839091749253,6,-0.5,Group 2,16,RRG,-0.9779835997897944
0.0010693002866046797,11,1.5,Group 2,16,RRG,0.01831889523798562
-0.05453657323263028,6,-1.5,Group 2,16,RRG,-0.3198967729295809
-0.09529981948892108,7,-0.5,Group 2,16,RRG,-0.5590029389128728
0.0010693002866046797,11,1.5,Group 2,16,RRG,0.01831889523798562
0.01689199819594117,7,-1.5,Group 2,16,RRG,0.09908388794734077
0.11898589479679322,10,-0.5,Group 2,16,RRG,0.697939043717892
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
0.23117771248165547,10,-1.5,Group 2,16,RRG,1.3560258705781054
-0.02387124806034968,8,-0.5,Group 2,16,RRG,-0.14002227803595138
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
0.08832056962451257,8,-1.5,Group 2,16,RRG,0.5180645488242621
0.19041446622536462,11,-0.5,Group 2,16,RRG,1.1169197045948134
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
0.30260628391022687,11,-1.5,Group 2,16,RRG,1.775006531455027
-0.09529981948892108,7,-0.5,Group 2,16,RRG,-0.5590029389128728
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
0.01689199819594117,7,-1.5,Group 2,16,RRG,0.09908388794734077
-0.23815696234606393,5,-0.5,Group 2,16,RRG,-1.3969642606667159
0.0010693002866046797,11,1.5,Group 2,16,RRG,0.01831889523798562
-0.12596514466120168,5,-1.5,Group 2,16,RRG,-0.7388774338065023
-0.3810141052032068,3,-0.5,Group 2,16,RRG,-2.234925582420559
0.0010693002866046797,11,1.5,Group 2,16,RRG,0.01831889523798562
-0.2688222875183446,3,-1.5,Group 2,16,RRG,-1.5768387555603456
-0.3095855337746354,4,-0.5,Group 2,16,RRG,-1.8159449215436374
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
-0.19739371608977313,4,-1.5,Group 2,16,RRG,-1.157858094683424
0.11898589479679322,10,-0.5,Group 2,16,RRG,0.697939043717892
0.0010693002866046797,11,1.5,Group 2,16,RRG,0.01831889523798562
0.23117771248165547,10,-1.5,Group 2,16,RRG,1.3560258705781054
0.04755732336822183,9,-0.5,Group 2,16,RRG,0.27895838284097063
0.0010693002866046797,11,1.5,Group 2,16,RRG,0.01831889523798562
0.15974914105308408,9,-1.5,Group 2,16,RRG,0.9370452097011841
-0.23815696234606393,5,-0.5,Group 2,16,RRG,-1.3969642606667159
0.0010693002866046797,11,1.5,Group 2,16,RRG,0.01831889523798562
-0.12596514466120168,5,-1.5,Group 2,16,RRG,-0.7388774338065023
0.04755732336822183,9,-0.5,Group 2,16,RRG,0.27895838284097063
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
0.15974914105308408,9,-1.5,Group 2,16,RRG,0.9370452097011841
-0.09529981948892108,7,-0.5,Group 2,16,RRG,-0.5590029389128728
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
0.01689199819594117,7,-1.5,Group 2,16,RRG,0.09908388794734077
-0.23815696234606393,5,-0.5,Group 2,16,RRG,-1.3969642606667159
0.07249787171517608,12,1.5,Group 2,16,RRG,1.2420093154040488
-0.12596514466120168,5,-1.5,Group 2,16,RRG,-0.7388774338065023
-0.02387124806034968,8,-0.5,Group 2,16,RRG,-0.14002227803595138
